DFC_ANIO_PK|DFC_DESCRIPCION_MES|CODIGO_OPERA_FAMILIA|DESCRIPCION_FAMILIA|DESCRIPCION_PROVINCIA|TOTAL
2021|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|GUAYAS|297
2021|03 Marzo|J|INFORMACIÓN Y COMUNICACIÓN.|PICHINCHA|54
2021|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|EL ORO|236
2021|08 Agosto|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|PASTAZA|326
2021|11 Noviembre|C|INDUSTRIAS MANUFACTURERAS.|SANTO DOMINGO DE LOS TSACHILAS|23
2021|05 Mayo|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|LOS RIOS|296
2021|04 Abril|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|MORONA SANTIAGO|3
2021|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|PASTAZA|8
2021|03 Marzo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|AZUAY|151
2021|07 Julio|F|CONSTRUCCIÓN.|PASTAZA|21
2021|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOS RIOS|145
2021|01 Enero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GUAYAS|148
2021|03 Marzo|F|CONSTRUCCIÓN.|MANABI|53
2021|12 Diciembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|SANTA ELENA|48
2021|11 Noviembre|J|INFORMACIÓN Y COMUNICACIÓN.|CARCHI|1
2021|09 Septiembre|F|CONSTRUCCIÓN.|ESMERALDAS|12
2021|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTO DOMINGO DE LOS TSACHILAS|297
2021|11 Noviembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CHIMBORAZO|64
2021|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|EL ORO|102
2021|02 Febrero|F|CONSTRUCCIÓN.|LOJA|16
2021|12 Diciembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|SUCUMBIOS|196
2021|04 Abril|P|ENSEÑANZA.|PICHINCHA|104
2021|06 Junio|V|SIN ACTIVIDAD ECONOMICA - CIIU|PICHINCHA|129
2021|08 Agosto|J|INFORMACIÓN Y COMUNICACIÓN.|ESMERALDAS|73
2021|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|PASTAZA|8
2021|02 Febrero|P|ENSEÑANZA.|MANABI|49
2021|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|21
2021|01 Enero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|PICHINCHA|62
2021|08 Agosto|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ORELLANA|261
2021|08 Agosto|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ZAMORA CHINCHIPE|29
2021|09 Septiembre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SANTO DOMINGO DE LOS TSACHILAS|257
2021|08 Agosto|P|ENSEÑANZA.|MANABI|330
2021|10 Octubre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOS RIOS|90
2021|01 Enero|F|CONSTRUCCIÓN.|ESMERALDAS|9
2021|05 Mayo|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|CHIMBORAZO|16
2021|10 Octubre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|SUCUMBIOS|210
2021|10 Octubre|F|CONSTRUCCIÓN.|COTOPAXI|21
2021|01 Enero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|CAÑAR|42
2021|07 Julio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|NAPO|32
2021|09 Septiembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|GALAPAGOS|8
2021|09 Septiembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|AZUAY|123
2021|03 Marzo|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|LOJA|8
2021|05 Mayo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|MANABI|161
2021|02 Febrero|K|ACTIVIDADES FINANCIERAS Y DE SEGUROS.|CHIMBORAZO|1
2021|10 Octubre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|MORONA SANTIAGO|112
2021|06 Junio|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|IMBABURA|40
2021|10 Octubre|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|CAÑAR|169
2021|10 Octubre|F|CONSTRUCCIÓN.|GUAYAS|218
2021|07 Julio|S|OTRAS ACTIVIDADES DE SERVICIOS.|TUNGURAHUA|196
2021|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOJA|35
2021|06 Junio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|AZUAY|82
2021|08 Agosto|P|ENSEÑANZA.|ESMERALDAS|91
2021|05 Mayo|P|ENSEÑANZA.|CHIMBORAZO|43
2021|07 Julio|L|ACTIVIDADES INMOBILIARIAS.|COTOPAXI|13
2021|04 Abril|X|BAJO RELACION DE DEPENDENCIA SECTOR PUBLICO|AZUAY|2
2021|05 Mayo|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|CHIMBORAZO|109
2021|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|LOJA|74
2021|10 Octubre|P|ENSEÑANZA.|BOLIVAR|6
2021|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|MANABI|203
2021|09 Septiembre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|MANABI|15
2021|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|BOLIVAR|31
2021|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|IMBABURA|42
2021|07 Julio|P|ENSEÑANZA.|MANABI|52
2021|05 Mayo|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|BOLIVAR|2
2021|03 Marzo|L|ACTIVIDADES INMOBILIARIAS.|AZUAY|60
2021|04 Abril|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|EL ORO|4
2021|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|COTOPAXI|90
2021|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|SANTA ELENA|40
2021|02 Febrero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|SUCUMBIOS|66
2021|12 Diciembre|C|INDUSTRIAS MANUFACTURERAS.|SANTO DOMINGO DE LOS TSACHILAS|86
2021|01 Enero|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ORELLANA|63
2021|05 Mayo|H|TRANSPORTE Y ALMACENAMIENTO.|AZUAY|107
2021|11 Noviembre|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|42
2021|04 Abril|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|EL ORO|33
2021|07 Julio|C|INDUSTRIAS MANUFACTURERAS.|CHIMBORAZO|52
2021|12 Diciembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|TUNGURAHUA|82
2021|02 Febrero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|COTOPAXI|31
2021|09 Septiembre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|PICHINCHA|8
2021|07 Julio|V|SIN ACTIVIDAD ECONOMICA - CIIU|GUAYAS|19
2021|04 Abril|F|CONSTRUCCIÓN.|COTOPAXI|14
2021|11 Noviembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|SUCUMBIOS|8
2021|05 Mayo|S|OTRAS ACTIVIDADES DE SERVICIOS.|SANTO DOMINGO DE LOS TSACHILAS|67
2021|10 Octubre|J|INFORMACIÓN Y COMUNICACIÓN.|LOS RIOS|4
2021|10 Octubre|S|OTRAS ACTIVIDADES DE SERVICIOS.|ORELLANA|78
2021|06 Junio|H|TRANSPORTE Y ALMACENAMIENTO.|EL ORO|43
2021|06 Junio|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PASTAZA|18
2021|07 Julio|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|ZAMORA CHINCHIPE|15
2021|12 Diciembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|MANABI|61
2021|12 Diciembre|T|ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.|ORELLANA|2
2021|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|MANABI|31
2021|03 Marzo|F|CONSTRUCCIÓN.|TUNGURAHUA|18
2021|04 Abril|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOJA|26
2021|04 Abril|F|CONSTRUCCIÓN.|PICHINCHA|66
2021|09 Septiembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|AZUAY|190
2021|04 Abril|S|OTRAS ACTIVIDADES DE SERVICIOS.|MANABI|74
2021|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|SANTA ELENA|51
2021|01 Enero|C|INDUSTRIAS MANUFACTURERAS.|NAPO|9
2021|05 Mayo|P|ENSEÑANZA.|MANABI|54
2021|10 Octubre|C|INDUSTRIAS MANUFACTURERAS.|CAÑAR|27
2021|05 Mayo|W|BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO|GUAYAS|45
2021|12 Diciembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|CAÑAR|47
2021|04 Abril|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|13
2021|05 Mayo|W|BAJO RELACION DE DEPENDENCIA SECTOR PRIVADO|EL ORO|19
2021|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|NAPO|5
2021|09 Septiembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|SANTA ELENA|31
2021|10 Octubre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|GUAYAS|87
2021|11 Noviembre|F|CONSTRUCCIÓN.|AZUAY|22
2021|03 Marzo|C|INDUSTRIAS MANUFACTURERAS.|COTOPAXI|29
2021|06 Junio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|AZUAY|29
2021|05 Mayo|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|LOS RIOS|63
2021|09 Septiembre|S|OTRAS ACTIVIDADES DE SERVICIOS.|NAPO|22
2021|03 Marzo|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|TUNGURAHUA|237
2021|01 Enero|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|COTOPAXI|9
2021|07 Julio|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|EL ORO|28
2021|01 Enero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|AZUAY|42
2021|07 Julio|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|LOS RIOS|10
2021|01 Enero|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|PASTAZA|22
2021|09 Septiembre|F|CONSTRUCCIÓN.|CAÑAR|6
2021|06 Junio|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|ESMERALDAS|14
2021|11 Noviembre|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|ORELLANA|2
2021|04 Abril|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|SUCUMBIOS|3
2021|09 Septiembre|I|ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.|GUAYAS|155
2021|07 Julio|G|COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.|ZAMORA CHINCHIPE|41
2021|11 Noviembre|J|INFORMACIÓN Y COMUNICACIÓN.|PICHINCHA|38
2021|11 Noviembre|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|GUAYAS|124
2021|02 Febrero|M|ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.|PASTAZA|15
2021|05 Mayo|L|ACTIVIDADES INMOBILIARIAS.|CAÑAR|19
2021|02 Febrero|A|AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.|MANABI|103
2021|10 Octubre|Q|ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.|CHIMBORAZO|11
2021|08 Agosto|R|ARTES, ENTRETENIMIENTO Y RECREACIÓN.|NAPO|20
2021|07 Julio|C|INDUSTRIAS MANUFACTURERAS.|LOJA|44
2021|09 Septiembre|P|ENSEÑANZA.|EL ORO|6
2021|01 Enero|F|CONSTRUCCIÓN.|PASTAZA|19
2021|06 Junio|P|ENSEÑANZA.|GUAYAS|88
2021|12 Diciembre|N|ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.|PICHINCHA|128
2021|08 Agosto|L|ACTIVIDADES INMOBILIARIAS.|NAPO|14
2021|02 Febrero|C|INDUSTRIAS MANUFACTURERAS.|EL ORO|41
